"scenario","mean","min","max","low","high"
"SLCA_1001_F_sum",1.18846377275201,0.00259067357512953,8.23076923076923,0.518543096872616,2.6320405085111
"SLCA_0101_F_sum",1.12844315715979,0.208333333333333,4.38461538461539,0.750945727022133,1.51618836671803
"SLCA_1101_F_sum",1.12849463278201,0.208333333333333,4.38461538461539,0.747870246511393,1.5542471042471
"SLCA_0011_F_sum",1.04167382724138,0.111111111111111,3.10227272727273,0.843230577482911,1.47414965986394
"SLCA_1011_F_sum",1.18278578761409,0.00259067357512953,8.15384615384615,0.533024366937411,2.62831402831403
"SLCA_0111_F_sum",1.08699415526844,0.386363636363636,4.38461538461539,0.793282642089094,1.46657534246575
"SLCA_1111_F_sum",1.12729218952853,0.291666666666667,4.63157894736842,0.73091986762057,1.50511363636364
